_time,_value,_measurement,_field
2022-07-24 00:00:18.240,52.35,mqtt_consumer,Oven
2022-07-24 01:00:18.240,20.15,mqtt_consumer,Oven
2022-07-24 02:00:18.240,61.17,mqtt_consumer,Oven
2022-07-24 03:00:18.240,31.96,mqtt_consumer,Oven
2022-07-24 04:00:18.240,47.33,mqtt_consumer,Oven
2022-07-24 05:00:18.240,54.49,mqtt_consumer,Oven
2022-07-24 06:00:18.240,88.59,mqtt_consumer,Oven
2022-07-24 07:00:18.240,73.09,mqtt_consumer,Oven
2022-07-24 08:00:18.240,19.7,mqtt_consumer,Oven
2022-07-24 09:00:18.240,42.05,mqtt_consumer,Oven
2022-07-24 10:00:18.240,94.1,mqtt_consumer,Oven
2022-07-24 11:00:18.240,48.46,mqtt_consumer,Oven
2022-07-24 12:00:18.240,93.24,mqtt_consumer,Oven
2022-07-24 13:00:18.240,9.79,mqtt_consumer,Oven
2022-07-24 14:00:18.240,21.43,mqtt_consumer,Oven
2022-07-24 15:00:18.240,8.24,mqtt_consumer,Oven
2022-07-24 16:00:18.240,2.78,mqtt_consumer,Oven
2022-07-24 17:00:18.240,24.12,mqtt_consumer,Oven
2022-07-24 18:00:18.240,17.01,mqtt_consumer,Oven
2022-07-24 19:00:18.240,81.78,mqtt_consumer,Oven
2022-07-24 20:00:18.240,10.07,mqtt_consumer,Oven
2022-07-24 21:00:18.240,0.43,mqtt_consumer,Oven
2022-07-24 22:00:18.240,6.84,mqtt_consumer,Oven
2022-07-24 23:00:18.240,82.21,mqtt_consumer,Oven
2022-07-25 00:00:18.240,27.13,mqtt_consumer,Oven
2022-07-25 01:00:18.240,40.04,mqtt_consumer,Oven
2022-07-25 02:00:18.240,93.8,mqtt_consumer,Oven
2022-07-25 03:00:18.240,36.2,mqtt_consumer,Oven
2022-07-25 04:00:18.240,86.23,mqtt_consumer,Oven
2022-07-25 05:00:18.240,21.39,mqtt_consumer,Oven
2022-07-25 06:00:18.240,25.87,mqtt_consumer,Oven
2022-07-25 07:00:18.240,48.2,mqtt_consumer,Oven
2022-07-25 08:00:18.240,83.7,mqtt_consumer,Oven
2022-07-25 09:00:18.240,0.34,mqtt_consumer,Oven
2022-07-25 10:00:18.240,69.17,mqtt_consumer,Oven
2022-07-25 11:00:18.240,16.28,mqtt_consumer,Oven
2022-07-25 12:00:18.240,78.02,mqtt_consumer,Oven
2022-07-25 13:00:18.240,19.09,mqtt_consumer,Oven
2022-07-25 14:00:18.240,2.86,mqtt_consumer,Oven
2022-07-25 15:00:18.240,31.21,mqtt_consumer,Oven
2022-07-25 16:00:18.240,18.88,mqtt_consumer,Oven
2022-07-25 17:00:18.240,12.02,mqtt_consumer,Oven
2022-07-25 18:00:18.240,79.62,mqtt_consumer,Oven
2022-07-25 19:00:18.240,73.8,mqtt_consumer,Oven
2022-07-25 20:00:18.240,37.87,mqtt_consumer,Oven
2022-07-25 21:00:18.240,8.74,mqtt_consumer,Oven
2022-07-25 22:00:18.240,63.29,mqtt_consumer,Oven
2022-07-25 23:00:18.240,77.39,mqtt_consumer,Oven
2022-07-26 00:00:18.240,17.23,mqtt_consumer,Oven
2022-07-26 01:00:18.240,89.1,mqtt_consumer,Oven
2022-07-26 02:00:18.240,81.37,mqtt_consumer,Oven
2022-07-26 03:00:18.240,71.63,mqtt_consumer,Oven
2022-07-26 04:00:18.240,95.05,mqtt_consumer,Oven
2022-07-26 05:00:18.240,22.79,mqtt_consumer,Oven
2022-07-26 06:00:18.240,34.35,mqtt_consumer,Oven
2022-07-26 07:00:18.240,57.39,mqtt_consumer,Oven
2022-07-26 08:00:18.240,61.03,mqtt_consumer,Oven
2022-07-26 09:00:18.240,25.78,mqtt_consumer,Oven
2022-07-26 10:00:18.240,70.28,mqtt_consumer,Oven
2022-07-26 11:00:18.240,93.27,mqtt_consumer,Oven
2022-07-26 12:00:18.240,5.81,mqtt_consumer,Oven
2022-07-26 13:00:18.240,75.45,mqtt_consumer,Oven
2022-07-26 14:00:18.240,62.22,mqtt_consumer,Oven
2022-07-26 15:00:18.240,69.05,mqtt_consumer,Oven
2022-07-26 16:00:18.240,28.53,mqtt_consumer,Oven
2022-07-26 17:00:18.240,62.34,mqtt_consumer,Oven
2022-07-26 18:00:18.240,6.23,mqtt_consumer,Oven
2022-07-26 19:00:18.240,96.26,mqtt_consumer,Oven
2022-07-26 20:00:18.240,54.92,mqtt_consumer,Oven
2022-07-26 21:00:18.240,47.21,mqtt_consumer,Oven
2022-07-26 22:00:18.240,93.24,mqtt_consumer,Oven
2022-07-26 23:00:18.240,36.34,mqtt_consumer,Oven
2022-07-27 00:00:18.240,11.2,mqtt_consumer,Oven
2022-07-27 01:00:18.240,75.04,mqtt_consumer,Oven
2022-07-27 02:00:18.240,0.41,mqtt_consumer,Oven
2022-07-27 03:00:18.240,85.14,mqtt_consumer,Oven
2022-07-27 04:00:18.240,55.61,mqtt_consumer,Oven
2022-07-27 05:00:18.240,90.39,mqtt_consumer,Oven
2022-07-27 06:00:18.240,40.79,mqtt_consumer,Oven
2022-07-27 07:00:18.240,40.2,mqtt_consumer,Oven
2022-07-27 08:00:18.240,14.08,mqtt_consumer,Oven
2022-07-27 09:00:18.240,45.73,mqtt_consumer,Oven
2022-07-27 10:00:18.240,32.75,mqtt_consumer,Oven
2022-07-27 11:00:18.240,87.46,mqtt_consumer,Oven
2022-07-27 12:00:18.240,64.4,mqtt_consumer,Oven
2022-07-27 13:00:18.240,99.04,mqtt_consumer,Oven
2022-07-27 14:00:18.240,72.95,mqtt_consumer,Oven
2022-07-27 15:00:18.240,77.02,mqtt_consumer,Oven
2022-07-27 16:00:18.240,74.08,mqtt_consumer,Oven
2022-07-27 17:00:18.240,63.51,mqtt_consumer,Oven
2022-07-27 18:00:18.240,1.57,mqtt_consumer,Oven
2022-07-27 19:00:18.240,42.98,mqtt_consumer,Oven
2022-07-27 20:00:18.240,3.73,mqtt_consumer,Oven
2022-07-27 21:00:18.240,47.43,mqtt_consumer,Oven
2022-07-27 22:00:18.240,39.67,mqtt_consumer,Oven
2022-07-27 23:00:18.240,78.34,mqtt_consumer,Oven
2022-07-28 00:00:18.240,71.06,mqtt_consumer,Oven
2022-07-28 01:00:18.240,37.92,mqtt_consumer,Oven
2022-07-28 02:00:18.240,11.86,mqtt_consumer,Oven
2022-07-28 03:00:18.240,17.35,mqtt_consumer,Oven
2022-07-28 04:00:18.240,31.66,mqtt_consumer,Oven
2022-07-28 05:00:18.240,25.66,mqtt_consumer,Oven
2022-07-28 06:00:18.240,30.1,mqtt_consumer,Oven
2022-07-28 07:00:18.240,65.75,mqtt_consumer,Oven
2022-07-28 08:00:18.240,98.56,mqtt_consumer,Oven
2022-07-28 09:00:18.240,43.05,mqtt_consumer,Oven
2022-07-28 10:00:18.240,35.1,mqtt_consumer,Oven
2022-07-28 11:00:18.240,71.72,mqtt_consumer,Oven
2022-07-28 12:00:18.240,26.66,mqtt_consumer,Oven
2022-07-28 13:00:18.240,4.52,mqtt_consumer,Oven
2022-07-28 14:00:18.240,43.71,mqtt_consumer,Oven
2022-07-28 15:00:18.240,19.15,mqtt_consumer,Oven
2022-07-28 16:00:18.240,80.26,mqtt_consumer,Oven
2022-07-28 17:00:18.240,25.14,mqtt_consumer,Oven
2022-07-28 18:00:18.240,37.79,mqtt_consumer,Oven
2022-07-28 19:00:18.240,92.96,mqtt_consumer,Oven
2022-07-28 20:00:18.240,74.63,mqtt_consumer,Oven
2022-07-28 21:00:18.240,24.39,mqtt_consumer,Oven
2022-07-28 22:00:18.240,85.42,mqtt_consumer,Oven
2022-07-28 23:00:18.240,30.08,mqtt_consumer,Oven
2022-07-29 00:00:18.240,19.85,mqtt_consumer,Oven
2022-07-29 01:00:18.240,3.93,mqtt_consumer,Oven
2022-07-29 02:00:18.240,17.78,mqtt_consumer,Oven
2022-07-29 03:00:18.240,26.71,mqtt_consumer,Oven
2022-07-29 04:00:18.240,39.79,mqtt_consumer,Oven
2022-07-29 05:00:18.240,70.16,mqtt_consumer,Oven
2022-07-29 06:00:18.240,51.67,mqtt_consumer,Oven
2022-07-29 07:00:18.240,74.03,mqtt_consumer,Oven
2022-07-29 08:00:18.240,70.86,mqtt_consumer,Oven
2022-07-29 09:00:18.240,3.46,mqtt_consumer,Oven
2022-07-29 10:00:18.240,76.03,mqtt_consumer,Oven
2022-07-29 11:00:18.240,20.21,mqtt_consumer,Oven
2022-07-29 12:00:18.240,63.36,mqtt_consumer,Oven
2022-07-29 13:00:18.240,53.16,mqtt_consumer,Oven
2022-07-29 14:00:18.240,40.39,mqtt_consumer,Oven
2022-07-29 15:00:18.240,47.63,mqtt_consumer,Oven
2022-07-29 16:00:18.240,18.38,mqtt_consumer,Oven
2022-07-29 17:00:18.240,34.2,mqtt_consumer,Oven
2022-07-29 18:00:18.240,81.88,mqtt_consumer,Oven
2022-07-29 19:00:18.240,96.19,mqtt_consumer,Oven
2022-07-29 20:00:18.240,75.92,mqtt_consumer,Oven
2022-07-29 21:00:18.240,75.49,mqtt_consumer,Oven
2022-07-29 22:00:18.240,37.67,mqtt_consumer,Oven
2022-07-29 23:00:18.240,50.08,mqtt_consumer,Oven
2022-07-30 00:00:18.240,6.6,mqtt_consumer,Oven
2022-07-30 01:00:18.240,11.47,mqtt_consumer,Oven
2022-07-30 02:00:18.240,65.4,mqtt_consumer,Oven
2022-07-30 03:00:18.240,11.21,mqtt_consumer,Oven
2022-07-30 04:00:18.240,68.68,mqtt_consumer,Oven
2022-07-30 05:00:18.240,57.01,mqtt_consumer,Oven
2022-07-30 06:00:18.240,38.26,mqtt_consumer,Oven
2022-07-30 07:00:18.240,10.28,mqtt_consumer,Oven
2022-07-30 08:00:18.240,52.65,mqtt_consumer,Oven
2022-07-30 09:00:18.240,77.94,mqtt_consumer,Oven
2022-07-30 10:00:18.240,39.36,mqtt_consumer,Oven
2022-07-30 11:00:18.240,61.77,mqtt_consumer,Oven
2022-07-30 12:00:18.240,15.03,mqtt_consumer,Oven
2022-07-30 13:00:18.240,79.15,mqtt_consumer,Oven
2022-07-30 14:00:18.240,15.03,mqtt_consumer,Oven
2022-07-30 15:00:18.240,41.94,mqtt_consumer,Oven
2022-07-30 16:00:18.240,99.36,mqtt_consumer,Oven
2022-07-30 17:00:18.240,46.16,mqtt_consumer,Oven
2022-07-30 18:00:18.240,91.16,mqtt_consumer,Oven
2022-07-30 19:00:18.240,27.4,mqtt_consumer,Oven
2022-07-30 20:00:18.240,24.85,mqtt_consumer,Oven
2022-07-30 21:00:18.240,6.98,mqtt_consumer,Oven
2022-07-30 22:00:18.240,44.8,mqtt_consumer,Oven
2022-07-30 23:00:18.240,91.48,mqtt_consumer,Oven
2022-07-31 00:00:18.240,78.57,mqtt_consumer,Oven
2022-07-31 01:00:18.240,50.99,mqtt_consumer,Oven
2022-07-31 02:00:18.240,51.8,mqtt_consumer,Oven
2022-07-31 03:00:18.240,17.26,mqtt_consumer,Oven
2022-07-31 04:00:18.240,26.72,mqtt_consumer,Oven
2022-07-31 05:00:18.240,53.87,mqtt_consumer,Oven
2022-07-31 06:00:18.240,35.04,mqtt_consumer,Oven
2022-07-31 07:00:18.240,22.74,mqtt_consumer,Oven
2022-07-31 08:00:18.240,29.35,mqtt_consumer,Oven
2022-07-31 09:00:18.240,93.26,mqtt_consumer,Oven
2022-07-31 10:00:18.240,56.14,mqtt_consumer,Oven
2022-07-31 11:00:18.240,74.32,mqtt_consumer,Oven
2022-07-31 12:00:18.240,31.46,mqtt_consumer,Oven
2022-07-31 13:00:18.240,24.94,mqtt_consumer,Oven
2022-07-31 14:00:18.240,0.76,mqtt_consumer,Oven
2022-07-31 15:00:18.240,97.14,mqtt_consumer,Oven
2022-07-31 16:00:18.240,95.76,mqtt_consumer,Oven
2022-07-31 17:00:18.240,36.6,mqtt_consumer,Oven
2022-07-31 18:00:18.240,4.56,mqtt_consumer,Oven
2022-07-31 19:00:18.240,47.53,mqtt_consumer,Oven
2022-07-31 20:00:18.240,42.81,mqtt_consumer,Oven
2022-07-31 21:00:18.240,19.58,mqtt_consumer,Oven
2022-07-31 22:00:18.240,98.44,mqtt_consumer,Oven
2022-07-31 23:00:18.240,87.96,mqtt_consumer,Oven
2022-08-01 00:00:18.240,91.54,mqtt_consumer,Oven
2022-08-01 01:00:18.240,85.6,mqtt_consumer,Oven
2022-08-01 02:00:18.240,39.07,mqtt_consumer,Oven
2022-08-01 03:00:18.240,8.25,mqtt_consumer,Oven
2022-08-01 04:00:18.240,0.41,mqtt_consumer,Oven
2022-08-01 05:00:18.240,82.76,mqtt_consumer,Oven
2022-08-01 06:00:18.240,73.3,mqtt_consumer,Oven
2022-08-01 07:00:18.240,49.54,mqtt_consumer,Oven
2022-08-01 08:00:18.240,25.04,mqtt_consumer,Oven
2022-08-01 09:00:18.240,66.84,mqtt_consumer,Oven
2022-08-01 10:00:18.240,28.12,mqtt_consumer,Oven
2022-08-01 11:00:18.240,54.91,mqtt_consumer,Oven
2022-08-01 12:00:18.240,74.73,mqtt_consumer,Oven
2022-08-01 13:00:18.240,53.69,mqtt_consumer,Oven
2022-08-01 14:00:18.240,59.18,mqtt_consumer,Oven
2022-08-01 15:00:18.240,13.63,mqtt_consumer,Oven
2022-08-01 16:00:18.240,17.91,mqtt_consumer,Oven
2022-08-01 17:00:18.240,25.95,mqtt_consumer,Oven
2022-08-01 18:00:18.240,97.24,mqtt_consumer,Oven
2022-08-01 19:00:18.240,54.88,mqtt_consumer,Oven
2022-08-01 20:00:18.240,52.72,mqtt_consumer,Oven
2022-08-01 21:00:18.240,91.94,mqtt_consumer,Oven
2022-08-01 22:00:18.240,79.94,mqtt_consumer,Oven
2022-08-01 23:00:18.240,79.06,mqtt_consumer,Oven
2022-08-02 00:00:18.240,96.69,mqtt_consumer,Oven
2022-08-02 01:00:18.240,80.75,mqtt_consumer,Oven
2022-08-02 02:00:18.240,43.59,mqtt_consumer,Oven
2022-08-02 03:00:18.240,50.95,mqtt_consumer,Oven
2022-08-02 04:00:18.240,41.31,mqtt_consumer,Oven
2022-08-02 05:00:18.240,54.57,mqtt_consumer,Oven
2022-07-12 10:00:18.240,3.51,mqtt_consumer,Toaster
2022-07-12 11:00:18.240,74.31,mqtt_consumer,Toaster
2022-07-12 12:00:18.240,14.8,mqtt_consumer,Toaster
2022-07-12 13:00:18.240,10.45,mqtt_consumer,Toaster
2022-07-12 14:00:18.240,49.41,mqtt_consumer,Toaster
2022-07-12 15:00:18.240,26.23,mqtt_consumer,Toaster
2022-07-12 16:00:18.240,56.09,mqtt_consumer,Toaster
2022-07-12 17:00:18.240,54.78,mqtt_consumer,Toaster
2022-07-12 18:00:18.240,18.59,mqtt_consumer,Toaster
2022-07-12 19:00:18.240,81.95,mqtt_consumer,Toaster
2022-07-12 20:00:18.240,98.6,mqtt_consumer,Toaster
2022-07-12 21:00:18.240,5.04,mqtt_consumer,Toaster
2022-07-12 22:00:18.240,35.47,mqtt_consumer,Toaster
2022-07-12 23:00:18.240,81.78,mqtt_consumer,Toaster
2022-07-13 00:00:18.240,76.29,mqtt_consumer,Toaster
2022-07-13 01:00:18.240,64.34,mqtt_consumer,Toaster
2022-07-13 02:00:18.240,55.44,mqtt_consumer,Toaster
2022-07-13 03:00:18.240,98.64,mqtt_consumer,Toaster
2022-07-13 04:00:18.240,32.01,mqtt_consumer,Toaster
2022-07-13 05:00:18.240,66.57,mqtt_consumer,Toaster
2022-07-13 06:00:18.240,18.45,mqtt_consumer,Toaster
2022-07-13 07:00:18.240,77.34,mqtt_consumer,Toaster
2022-07-13 08:00:18.240,75.02,mqtt_consumer,Toaster
2022-07-13 09:00:18.240,66,mqtt_consumer,Toaster
2022-07-13 10:00:18.240,94.81,mqtt_consumer,Toaster
2022-07-13 11:00:18.240,32.27,mqtt_consumer,Toaster
2022-07-13 12:00:18.240,30.79,mqtt_consumer,Toaster
2022-07-13 13:00:18.240,90.61,mqtt_consumer,Toaster
2022-07-13 14:00:18.240,25.71,mqtt_consumer,Toaster
2022-07-13 15:00:18.240,47.56,mqtt_consumer,Toaster
2022-07-13 16:00:18.240,77.4,mqtt_consumer,Toaster
2022-07-13 17:00:18.240,64.22,mqtt_consumer,Toaster
2022-07-13 18:00:18.240,37.86,mqtt_consumer,Toaster
2022-07-13 19:00:18.240,45.46,mqtt_consumer,Toaster
2022-07-13 20:00:18.240,47.71,mqtt_consumer,Toaster
2022-07-13 21:00:18.240,62.91,mqtt_consumer,Toaster
2022-07-13 22:00:18.240,1.99,mqtt_consumer,Toaster
2022-07-13 23:00:18.240,4.99,mqtt_consumer,Toaster
2022-07-14 00:00:18.240,52.78,mqtt_consumer,Toaster
2022-07-14 01:00:18.240,48.39,mqtt_consumer,Toaster
2022-07-14 02:00:18.240,96.45,mqtt_consumer,Toaster
2022-07-14 03:00:18.240,95.11,mqtt_consumer,Toaster
2022-07-14 04:00:18.240,49.12,mqtt_consumer,Toaster
2022-07-14 05:00:18.240,13.53,mqtt_consumer,Toaster
2022-07-14 06:00:18.240,51.62,mqtt_consumer,Toaster
2022-07-14 07:00:18.240,2.89,mqtt_consumer,Toaster
2022-07-14 08:00:18.240,99.08,mqtt_consumer,Toaster
2022-07-14 09:00:18.240,17.36,mqtt_consumer,Toaster
2022-07-14 10:00:18.240,92.89,mqtt_consumer,Toaster
2022-07-14 11:00:18.240,16.03,mqtt_consumer,Toaster
2022-07-14 12:00:18.240,24.34,mqtt_consumer,Toaster
2022-07-14 13:00:18.240,21.84,mqtt_consumer,Toaster
2022-07-14 14:00:18.240,30.9,mqtt_consumer,Toaster
2022-07-14 15:00:18.240,33.32,mqtt_consumer,Toaster
2022-07-14 16:00:18.240,12.86,mqtt_consumer,Toaster
2022-07-14 17:00:18.240,24.22,mqtt_consumer,Toaster
2022-07-14 18:00:18.240,3.68,mqtt_consumer,Toaster
2022-07-14 19:00:18.240,3.67,mqtt_consumer,Toaster
2022-07-14 20:00:18.240,57.86,mqtt_consumer,Toaster
2022-07-14 21:00:18.240,97.47,mqtt_consumer,Toaster
2022-07-14 22:00:18.240,57.46,mqtt_consumer,Toaster
2022-07-14 23:00:18.240,81.18,mqtt_consumer,Toaster
2022-07-15 00:00:18.240,27.44,mqtt_consumer,Toaster
2022-07-15 01:00:18.240,82.47,mqtt_consumer,Toaster
2022-07-15 02:00:18.240,88.37,mqtt_consumer,Toaster
2022-07-15 03:00:18.240,68.72,mqtt_consumer,Toaster
2022-07-15 04:00:18.240,78.12,mqtt_consumer,Toaster
2022-07-15 05:00:18.240,55.3,mqtt_consumer,Toaster
2022-07-15 06:00:18.240,84.1,mqtt_consumer,Toaster
2022-07-15 07:00:18.240,50.86,mqtt_consumer,Toaster
2022-07-15 08:00:18.240,72.49,mqtt_consumer,Toaster
2022-07-15 09:00:18.240,75.09,mqtt_consumer,Toaster
2022-07-15 10:00:18.240,74.57,mqtt_consumer,Toaster
2022-07-15 11:00:18.240,67.25,mqtt_consumer,Toaster
2022-07-15 12:00:18.240,63.51,mqtt_consumer,Toaster
2022-07-15 13:00:18.240,23.41,mqtt_consumer,Toaster
2022-07-15 14:00:18.240,97.49,mqtt_consumer,Toaster
2022-07-15 15:00:18.240,23.85,mqtt_consumer,Toaster
2022-07-15 16:00:18.240,48.35,mqtt_consumer,Toaster
2022-07-15 17:00:18.240,54.18,mqtt_consumer,Toaster
2022-07-15 18:00:18.240,39.62,mqtt_consumer,Toaster
2022-07-15 19:00:18.240,22.45,mqtt_consumer,Toaster
2022-07-15 20:00:18.240,47.74,mqtt_consumer,Toaster
2022-07-15 21:00:18.240,65.72,mqtt_consumer,Toaster
2022-07-15 22:00:18.240,23.43,mqtt_consumer,Toaster
2022-07-15 23:00:18.240,92.82,mqtt_consumer,Toaster
2022-07-16 00:00:18.240,34.11,mqtt_consumer,Toaster
2022-07-16 01:00:18.240,5.19,mqtt_consumer,Toaster
2022-07-16 02:00:18.240,75.95,mqtt_consumer,Toaster
2022-07-16 03:00:18.240,73.74,mqtt_consumer,Toaster
2022-07-16 04:00:18.240,11.95,mqtt_consumer,Toaster
2022-07-16 05:00:18.240,89.87,mqtt_consumer,Toaster
2022-07-16 06:00:18.240,15.42,mqtt_consumer,Toaster
2022-07-16 07:00:18.240,62.4,mqtt_consumer,Toaster
2022-07-16 08:00:18.240,30.41,mqtt_consumer,Toaster
2022-07-16 09:00:18.240,26.89,mqtt_consumer,Toaster
2022-07-16 10:00:18.240,65.72,mqtt_consumer,Toaster
2022-07-16 11:00:18.240,69.15,mqtt_consumer,Toaster
2022-07-16 12:00:18.240,32.22,mqtt_consumer,Toaster
2022-07-16 13:00:18.240,46.39,mqtt_consumer,Toaster
2022-07-16 14:00:18.240,99.96,mqtt_consumer,Toaster
2022-07-16 15:00:18.240,53.72,mqtt_consumer,Toaster
2022-07-16 16:00:18.240,71.04,mqtt_consumer,Toaster
2022-07-16 17:00:18.240,14.84,mqtt_consumer,Toaster
2022-07-16 18:00:18.240,76.55,mqtt_consumer,Toaster
2022-07-16 19:00:18.240,92.43,mqtt_consumer,Toaster
2022-07-16 20:00:18.240,64.05,mqtt_consumer,Toaster
2022-07-16 21:00:18.240,54.71,mqtt_consumer,Toaster
2022-07-16 22:00:18.240,12.15,mqtt_consumer,Toaster
2022-07-16 23:00:18.240,53.86,mqtt_consumer,Toaster
2022-07-17 00:00:18.240,38.54,mqtt_consumer,Toaster
2022-07-17 01:00:18.240,91.97,mqtt_consumer,Toaster
2022-07-17 02:00:18.240,79.74,mqtt_consumer,Toaster
2022-07-17 03:00:18.240,1.35,mqtt_consumer,Toaster
2022-07-17 04:00:18.240,46.54,mqtt_consumer,Toaster
2022-07-17 05:00:18.240,37.88,mqtt_consumer,Toaster
2022-07-17 06:00:18.240,84.77,mqtt_consumer,Toaster
2022-07-17 07:00:18.240,73.17,mqtt_consumer,Toaster
2022-07-17 08:00:18.240,19.83,mqtt_consumer,Toaster
2022-07-17 09:00:18.240,64.34,mqtt_consumer,Toaster
2022-07-17 10:00:18.240,59.47,mqtt_consumer,Toaster
2022-07-17 11:00:18.240,85.29,mqtt_consumer,Toaster
2022-07-17 12:00:18.240,28.58,mqtt_consumer,Toaster
2022-07-17 13:00:18.240,13.76,mqtt_consumer,Toaster
2022-07-17 14:00:18.240,27.05,mqtt_consumer,Toaster
2022-07-17 15:00:18.240,33.62,mqtt_consumer,Toaster
2022-07-17 16:00:18.240,12.79,mqtt_consumer,Toaster
2022-07-17 17:00:18.240,76.46,mqtt_consumer,Toaster
2022-07-17 18:00:18.240,17.06,mqtt_consumer,Toaster
2022-07-17 19:00:18.240,64.66,mqtt_consumer,Toaster
2022-07-17 20:00:18.240,70.98,mqtt_consumer,Toaster
2022-07-17 21:00:18.240,71.48,mqtt_consumer,Toaster
2022-07-17 22:00:18.240,87.92,mqtt_consumer,Toaster
2022-07-17 23:00:18.240,2.11,mqtt_consumer,Toaster
2022-07-18 00:00:18.240,54.81,mqtt_consumer,Toaster
2022-07-18 01:00:18.240,30.15,mqtt_consumer,Toaster
2022-07-18 02:00:18.240,67.2,mqtt_consumer,Toaster
2022-07-18 03:00:18.240,87.41,mqtt_consumer,Toaster
2022-07-18 04:00:18.240,93.36,mqtt_consumer,Toaster
2022-07-18 05:00:18.240,18.97,mqtt_consumer,Toaster
2022-07-18 06:00:18.240,49.35,mqtt_consumer,Toaster
2022-07-18 07:00:18.240,49.03,mqtt_consumer,Toaster
2022-07-18 08:00:18.240,65.77,mqtt_consumer,Toaster
2022-07-18 09:00:18.240,57.65,mqtt_consumer,Toaster
2022-07-18 10:00:18.240,56,mqtt_consumer,Toaster
2022-07-18 11:00:18.240,10.4,mqtt_consumer,Toaster
2022-07-18 12:00:18.240,84.15,mqtt_consumer,Toaster
2022-07-18 13:00:18.240,97.73,mqtt_consumer,Toaster
2022-07-18 14:00:18.240,86.83,mqtt_consumer,Toaster
2022-07-18 15:00:18.240,53.97,mqtt_consumer,Toaster
2022-07-18 16:00:18.240,88.12,mqtt_consumer,Toaster
2022-07-18 17:00:18.240,54.43,mqtt_consumer,Toaster
2022-07-18 18:00:18.240,12.64,mqtt_consumer,Toaster
2022-07-18 19:00:18.240,18.27,mqtt_consumer,Toaster
2022-07-18 20:00:18.240,62.22,mqtt_consumer,Toaster
2022-07-18 21:00:18.240,96.52,mqtt_consumer,Toaster
2022-07-18 22:00:18.240,59.07,mqtt_consumer,Toaster
2022-07-18 23:00:18.240,1.63,mqtt_consumer,Toaster
2022-07-19 00:00:18.240,93.81,mqtt_consumer,Toaster
2022-07-19 01:00:18.240,37.5,mqtt_consumer,Toaster
2022-07-19 02:00:18.240,26.79,mqtt_consumer,Toaster
2022-07-19 03:00:18.240,79.25,mqtt_consumer,Toaster
2022-07-19 04:00:18.240,68.79,mqtt_consumer,Toaster
2022-07-19 05:00:18.240,36.66,mqtt_consumer,Toaster
2022-07-19 06:00:18.240,57.89,mqtt_consumer,Toaster
2022-07-19 07:00:18.240,73.71,mqtt_consumer,Toaster
2022-07-19 08:00:18.240,78.48,mqtt_consumer,Toaster
2022-07-19 09:00:18.240,31.52,mqtt_consumer,Toaster
2022-07-19 10:00:18.240,97.02,mqtt_consumer,Toaster
2022-07-19 11:00:18.240,7.89,mqtt_consumer,Toaster
2022-07-19 12:00:18.240,35.3,mqtt_consumer,Toaster
2022-07-19 13:00:18.240,65.25,mqtt_consumer,Toaster
2022-07-19 14:00:18.240,92.79,mqtt_consumer,Toaster
2022-07-19 15:00:18.240,18.68,mqtt_consumer,Toaster
2022-07-19 16:00:18.240,0.92,mqtt_consumer,Toaster
2022-07-19 17:00:18.240,28.06,mqtt_consumer,Toaster
2022-07-19 18:00:18.240,74.82,mqtt_consumer,Toaster
2022-07-19 19:00:18.240,67.04,mqtt_consumer,Toaster
2022-07-19 20:00:18.240,68.36,mqtt_consumer,Toaster
2022-07-19 21:00:18.240,53.13,mqtt_consumer,Toaster
2022-07-19 22:00:18.240,22.37,mqtt_consumer,Toaster
2022-07-19 23:00:18.240,93.02,mqtt_consumer,Toaster
2022-07-20 00:00:18.240,84.28,mqtt_consumer,Toaster
2022-07-20 01:00:18.240,97.66,mqtt_consumer,Toaster
2022-07-20 02:00:18.240,44.61,mqtt_consumer,Toaster
2022-07-20 03:00:18.240,28.67,mqtt_consumer,Toaster
2022-07-20 04:00:18.240,10.58,mqtt_consumer,Toaster
2022-07-20 05:00:18.240,98.3,mqtt_consumer,Toaster
2022-07-20 06:00:18.240,17.02,mqtt_consumer,Toaster
2022-07-20 07:00:18.240,80.75,mqtt_consumer,Toaster
2022-07-20 08:00:18.240,39.51,mqtt_consumer,Toaster
2022-07-20 09:00:18.240,24.76,mqtt_consumer,Toaster
2022-07-20 10:00:18.240,87.06,mqtt_consumer,Toaster
2022-07-20 11:00:18.240,92.51,mqtt_consumer,Toaster
2022-07-20 12:00:18.240,78.68,mqtt_consumer,Toaster
2022-07-20 13:00:18.240,10.01,mqtt_consumer,Toaster
2022-07-20 14:00:18.240,26.7,mqtt_consumer,Toaster
2022-07-20 15:00:18.240,64.38,mqtt_consumer,Toaster
2022-07-20 16:00:18.240,84.67,mqtt_consumer,Toaster
2022-07-20 17:00:18.240,53.16,mqtt_consumer,Toaster
2022-07-20 18:00:18.240,28.56,mqtt_consumer,Toaster
2022-07-20 19:00:18.240,91.43,mqtt_consumer,Toaster
2022-07-20 20:00:18.240,34.93,mqtt_consumer,Toaster
2022-07-20 21:00:18.240,42.26,mqtt_consumer,Toaster
2022-07-20 22:00:18.240,57.13,mqtt_consumer,Toaster
2022-07-20 23:00:18.240,31.48,mqtt_consumer,Toaster
2022-07-21 00:00:18.240,81.29,mqtt_consumer,Toaster
2022-07-21 01:00:18.240,71.3,mqtt_consumer,Toaster
